country,year,reporting_level,welfare_type,ppp_version,survey_year,survey_comparability,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline,headcount_ratio_100,headcount_ratio_1000,headcount_ratio_2000,headcount_ratio_3000,headcount_ratio_4000,headcount_ratio_40_median,headcount_ratio_50_median,headcount_ratio_60_median,headcount_international_povline,headcount_lower_mid_income_povline,headcount_upper_mid_income_povline,headcount_100,headcount_1000,headcount_2000,headcount_3000,headcount_4000,headcount_40_median,headcount_50_median,headcount_60_median,avg_shortfall_international_povline,avg_shortfall_lower_mid_income_povline,avg_shortfall_upper_mid_income_povline,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_3000,avg_shortfall_4000,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_international_povline,total_shortfall_lower_mid_income_povline,total_shortfall_upper_mid_income_povline,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_3000,total_shortfall_4000,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_international_povline,income_gap_ratio_lower_mid_income_povline,income_gap_ratio_upper_mid_income_povline,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_3000,income_gap_ratio_4000,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_international_povline,poverty_gap_index_lower_mid_income_povline,poverty_gap_index_upper_mid_income_povline,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_3000,poverty_gap_index_4000,mean,median,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile1_thr,decile2_thr,decile3_thr,decile4_thr,decile6_thr,decile7_thr,decile8_thr,decile9_thr,gini,mld,polarization,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio,Healthy Life Expectancy (IHME),Life Expectancy (IHME),Years Lived With Disability (IHME),GDP per capita,Population,GDP
Algeria,2011,national,consumption,2011,2011.17,2.0,0.449365234375,3.74460449218749,28.593149414062506,0.10153442382812,76.68977908288103,97.11074817831224,99.3888816445744,99.999,2.2434399414062502,6.258749999999989,13.215366210937498,164744.0,1372826.0,10482660.0,37224.0,28115576.0,35602197.0,36437393.0,36661071.0,822477.0,2294548.0,4844943.0,0.6381281149824009,0.6296292228200869,1.2581102318701998,0.7418520026410392,3.722321414605412,12.316848183500817,21.94833936825679,39.99960041673633,0.6094771519980352,0.6753451521875795,0.8353599262107352,105127.77817466063,864371.3674472086,13188341.803216469,27614.698946310044,104655210.62876596,438506855.44808817,799740267.2585443,1466428190.8496,501280.939543888,1549611.8682617063,4047271.226975218,33.58569026223163,19.67591321312772,22.874731488549084,74.18520026410393,37.22321414605412,61.58424091750408,73.16113122752263,99.9990010418408,21.28500962443241,18.868274903499906,19.44906822836674,0.15092263856538,0.73678520828139,6.5406063118897295,0.0753235564472676,28.546400888248293,59.80491756052888,72.7140296805001,99.998,8.210337791720338,7.15852568018615,3.3219201843834387,4.363433732670424,5.220495934122891,5.998846310508122,6.764886259136249,7.579713508303076,8.526760668253738,9.769477394812988,11.787075706842366,18.77076821817005,4.04602133146508,5.31456054959237,6.35844232789967,7.30645493850158,8.23947373512239,9.23191432628605,10.38539568597591,11.89899568403258,14.35638338623408,22.86235803489025,4.0,4.85,5.6,6.36,8.06,9.14,10.6,13.4,0.2761573091623685,0.1253313306653883,0.226045571903146,0.9929156257064709,3.976114080732745,3.35,1.871508379888268,1.79,65.41,76.7,11.29,13204.0,36506722.45,482034763229.8
Angola,2000,national,consumption,2011,2000.21,0.0,36.37447783780093,59.678611294677786,80.54871445737817,16.796767924832732,93.06696461079224,97.99208425587548,99.07764923342076,99.48764734999004,17.70380957191337,23.44608054653903,28.83104912412886,5963769.0,9784593.0,13206346.0,2753910.0,15258773.0,16066270.0,16244253.0,16311474.0,2902624.0,3844097.0,4726988.0,0.8548718826838693,1.5869883357166494,3.229020440525636,0.4272420149752845,7.071809953980589,16.554985639073248,26.32769223913584,36.20103604216891,0.442011463540691,0.5635511599577694,0.6929994849292342,5098258.432921696,15528034.960734775,42643561.17865396,1176586.0574605858,107907142.78693023,265976869.12347332,427673693.6386591,590492258.174901,1282993.0823483346,2166345.3233401813,3275800.249266671,44.99325698336154,49.59338549114529,58.70946255501155,42.724201497528455,70.71809953980589,82.77492819536624,87.7589741304528,90.50259010542229,42.60510244500986,43.45616687978873,44.531747077687925,16.36606188440904,29.59664378919636,47.289717522431744,7.1762843951449895,65.81518963243964,81.1128792176871,86.94952753100932,90.03889581481847,4.100424072830768,2.593653331259985,0.4031725627308794,0.900169059260716,1.3705484882232066,1.8432666364043035,2.3219775448200908,2.890289693723296,3.611852407599508,4.653758246027833,6.506837998334006,16.50236809118655,0.9832460144849,2.19530722498972,3.34245547260441,4.49530732349785,5.6627741511065,7.048757987921859,8.80848503336883,11.34945596691677,15.86869524410422,40.245515581011546,0.66,1.13,1.61,2.04,3.22,4.08,5.36,8.06,0.5195689249112876,0.5125764608983157,0.4643400546306925,3.653264435319375,17.65401004715933,12.212121212121213,3.1,3.939393939393939,46.45,53.32,6.87,2013.6362,11676399.62,23512020960.4982
Angola,2008,national,consumption,2011,2008.5,1.0,34.44685654028125,60.60456763425691,82.92112596469661,9.50626223516688,95.6014835943098,99.22883032775378,99.71062656435812,99.91943000356775,10.52693893280091,17.1125910293619,24.76062914942478,7473465.0,13148546.0,17990266.0,2062444.0,20741350.0,21528326.0,21632855.0,21678156.0,2283886.0,3712685.0,5371976.0,0.6425620591708743,1.404592412874366,3.067648154168312,0.2629210622573036,6.947355958618508,16.579637029318693,26.481689175208743,36.41823544510138,0.2794799358852997,0.3840893574515503,0.4882587833104424,4802165.059541458,18468347.95192959,55187806.28789694,542259.9673262023,144097541.512292,356931830.9288444,572874542.0823604,789480189.2236372,638300.3128493336,1426002.796070009,2622914.465732897,33.81905574583549,43.893512902323934,55.7754209848784,26.29210622573036,69.47355958618509,82.89818514659346,88.27229725069581,91.04558861275343,26.76824328095051,29.43008364251696,31.176549053068715,11.649602226436247,26.6014729182311,46.24960797553685,2.4993965022560403,66.4177540185003,82.25890011448486,88.01686232849784,90.97223391188408,3.621890586965346,2.6101818949414426,0.7504435222303437,1.215755884226915,1.5630654252061082,1.9212573543198743,2.369658846792521,2.8686664651248632,3.4956485448454253,4.451918576203662,5.879534765320001,11.702956485383506,2.07196629553383,3.3566885996011098,4.31560641514504,5.30457038441249,6.54260196406975,7.92035649958277,9.65144711280278,12.29169813197965,16.233330698833328,32.31173389803859,1.02,1.39,1.73,2.13,3.16,3.89,5.07,6.98,0.427155149878257,0.3116315023215391,0.3913652496976659,2.1471257406270627,8.942374406665103,6.843137254901961,2.674329501915709,2.5588235294117645,50.99,58.53,7.54,6743.7482,15657710.1,105591654302.997
Argentina,1991,urban,income,2011,1991.0,1.0,1.28159837452375,5.50865414866426,18.98641766658016,0.7662974353536101,46.06502035567348,78.38162568258731,89.47569954547942,93.502822682122,10.91527199863028,17.21424057398389,23.7064551639078,370218.0,1591298.0,5484650.0,221362.0,13306909.0,22642281.0,25847052.0,27010376.0,3153120.0,4972717.0,6848138.0,1.0974310562921894,1.0337609407969763,1.7321699724929307,0.6596416708496734,3.9097762208926574,10.66907578472539,18.760522682595727,27.75382093823682,1.349415774043667,1.7397498991786635,2.2015632738415367,406288.7307983818,1645021.717568347,9500346.039633352,146019.5995426254,52027036.38178251,241572211.92804772,484904205.32423127,749641138.9784493,4254869.865452567,8651283.899394026,15076609.114998631,57.75952927853629,32.30502939990551,31.493999499871467,65.96416708496734,39.09776220892659,53.34537892362695,62.53507560865243,69.38455234559206,31.59029172441146,32.5825192796603,34.35957368029301,0.74024462263071,1.7795727348879802,5.97958192521014,0.50548146875907,18.01039233624798,41.81297472368462,55.95369632626854,64.87651403646557,16.116835528571066,10.679038562034735,2.811012244651117,4.9195414610712005,6.54206591790331,8.062142642345071,9.76450036398522,11.665940882510077,14.329395480210634,18.385177022281304,25.68598662032377,59.00259265042935,1.74414651044115,3.05242394038836,4.05915038737343,5.00231117209885,6.05857170080022,7.238356972638529,8.89094850835218,11.40743602532212,15.93736349470653,36.60929128787888,4.06,5.75,7.28,8.93,12.94,16.16,21.54,30.95,0.4676173910594,0.3808575988923443,0.4057901345723679,2.641738109759326,10.95504701145338,7.623152709359607,2.897940074906367,2.6305418719211824,63.53,72.28,8.76,11223.9846,33504848.99,376057909089.086
Argentina,1992,urban,income,2011,1992.0,1.0,2.46197792338322,6.110275783632161,18.37707408062406,1.21577858187729,44.65561229585742,75.74826222124054,87.66574768413712,92.99122331324388,12.36078384945482,19.55883620332938,25.750614509944057,722646.0,1793503.0,5394082.0,356858.0,13107421.0,22233809.0,25731858.0,27295004.0,3628167.0,5740956.0,7558381.0,1.008994922879911,1.2917018802250897,1.9227463001833127,0.7885678157068009,3.991015933901801,10.650712989532378,18.657276923744064,27.34555404107317,1.5386499829475409,1.8884720485952888,2.4090394574995497,729146.1450394762,2316671.197289339,10371451.208385408,281406.73357749754,52311926.06335908,236805918.32308188,480086400.4684591,746397006.9333085,5582479.092680831,10841634.938215414,18208438.063814905,53.10499594104795,40.36568375703404,34.95902363969661,78.85678157068008,39.910159339018016,53.25356494766189,62.19092307914688,68.36388510268294,34.44145673573348,33.81755647050453,35.94962214481951,1.30743400909493,2.46645510920656,6.424445269791939,0.95872329450562,17.82212581049924,40.33864920126563,54.52013764952669,63.57241246496038,16.253492738345674,11.16858960665832,2.600668842041206,4.876704999567885,6.614655725445031,8.328340838409714,10.095623582400624,12.437081351724254,15.308908560056512,19.605082507993863,26.93931269351393,55.7285482823035,1.6000676801643,3.00040433036441,4.06968264109754,5.12403147586935,6.21135638039371,7.65194383259074,9.41884234146137,12.06207356388146,16.57447610011723,34.28712165405976,4.15,5.69,7.58,9.12,13.82,17.04,22.56,33.5,0.4546809298082466,0.3664761847556108,0.4275383694307265,2.4856212129627653,11.055734637179482,8.072289156626505,2.9964221824686943,2.693975903614457,63.65,72.45,8.79,12267.0836,33967306.9,416679793409.157
Argentina,1993,urban,income,2011,1993.0,1.0,2.81819947224729,7.026528521873559,17.842961202941098,1.18700190006206,42.72729349676151,75.1276240085598,88.14374217033543,93.5393472772758,13.61526598965056,20.09194929613933,26.133674506802528,840090.0,2094569.0,5318888.0,353839.0,12736769.0,22395128.0,26275160.0,27883560.0,4058635.0,5989299.0,7790303.0,0.9637164993579446,1.2780225419028628,2.11345486760124,0.7911058990345999,4.13503864727842,10.533888556737754,18.316614908716804,27.01004082277717,1.675446513017057,2.073633407406536,2.592997973341549,809608.5939456157,2676906.3975709374,11241229.733825823,279924.1202085038,52667032.05645771,235907782.5658773,481271987.3849194,753136093.8843569,6800025.858358983,12419610.493346555,20200239.89071659,50.72192101883919,39.93820443446446,38.42645213820436,79.11058990346,41.3503864727842,52.669442783688766,61.05538302905601,67.52510205694294,36.694224210491086,36.33198366671602,37.85977778536824,1.42944555420997,2.80626911786153,6.85641732546411,0.93904505839845,17.667900914108838,39.56930136838798,53.816498695287066,63.16253907816439,16.287674958188088,11.414919848189877,2.416465281755061,4.832408418011893,6.6727382817835785,8.497867177510479,10.459069522742102,12.863871272070924,15.751309859263085,20.099784115932938,27.20589210727402,54.07734354553433,1.48361585552164,2.96691113398144,4.096802213276661,5.21736048842162,6.421462578048411,7.89791747753662,9.67069265545764,12.34048700476334,16.7033613926567,33.20138920033442,3.91,5.61,7.62,9.33,14.0,17.7,22.92,33.05,0.4485628585171292,0.363405307807058,0.4218626773141354,2.4120695740462166,11.21322277354916,8.452685421994884,2.894045534150613,2.920716112531969,63.85,72.69,8.84,12926.7947,34407617.52,444780207797.163
Argentina,1994,urban,income,2011,1994.0,1.0,2.67456148013629,6.760663240253651,20.64288921657324,1.50705579587208,44.55991610895106,75.99162733495346,88.41073674505509,93.47043618428442,13.82271372717579,20.7224954433599,26.59362093551851,809338.0,2045816.0,6246660.0,456044.0,13484093.0,22995513.0,26753609.0,28284704.0,4182834.0,6270749.0,8047386.0,1.1213465149420665,1.322487109560248,1.9189208158957007,0.8170222619049372,4.180572709703417,10.724801494456626,18.63217843538494,27.383264756656065,1.5447611044020138,1.9304277534525485,2.472966260344574,907548.345710182,2705565.288532108,11986845.90382304,372598.1004081752,56371231.21090287,246622312.1881968,498478016.6785205,774527538.1956488,6461479.269370293,12105227.904534817,19900914.06196928,59.0182376285298,41.32772217375775,34.88946937992184,81.70222619049372,41.805727097034165,53.62400747228313,62.10726145128314,68.45816189164016,34.98801041766588,34.978522520215805,37.34090621214693,1.5784789907519,2.7940275075497003,7.20219490767273,1.23129828279667,18.62859743865614,40.74975545554448,54.90948784367316,63.98814343888896,16.09094655163961,11.03778898801034,2.4064415370589085,4.637406724824351,6.364445866812871,8.155463242026507,10.163730712421591,12.415823267516837,15.28904014290212,19.475513595212643,26.57376536803013,55.42783505959161,1.49552515716591,2.88199746978329,3.9552961327588,5.06835518709463,6.316428110555091,7.716030394900359,9.50164124517847,12.10339835056388,16.51473099034212,34.44659696165836,3.78,5.44,7.34,9.03,13.52,17.08,22.06,32.35,0.4591680359255017,0.3762980447288254,0.4271963241218011,2.570416375341276,11.641590985336984,8.558201058201059,2.9355716878402904,2.915343915343916,64.06,72.95,8.9,13571.3794,34847360.14,472926745548.377
Argentina,1995,urban,income,2011,1995.0,1.0,4.92487666124219,10.17540376580666,24.55846635848486,2.46671915193954,49.30150857123335,78.90375551588902,88.70017883542339,93.75497124814189,15.6380957954704,21.19430084422136,28.02906786183372,1512228.0,3124450.0,7540900.0,757428.0,15138475.0,24228113.0,27236194.0,28788313.0,4801819.0,6507902.0,8606579.0,1.0169518192508291,1.4446347829023185,2.19380180016772,0.6982629991948356,4.533035666704012,11.332300026874451,19.601141878172736,28.277480362205697,1.6605522603859948,2.1118888844886667,2.5025505386878035,1537863.0157220426,4513689.147439149,16543239.99488476,528883.9469541459,68623247.11450702,274560245.6010173,533860502.815437,814060955.518531,7973671.394414417,13743965.895141564,21538398.912709136,53.523779960569954,45.14483696569745,39.88730545759491,69.82629991948356,45.330356667040114,56.66150013437227,65.33713959390911,70.69370090551425,40.68682558140494,41.39637480389796,40.87830284147896,2.63598015060076,4.59366956498445,9.79571101810764,1.72241765787385,22.34854985699071,44.70805153917577,57.95416065511273,66.27885817133445,15.28513358962214,10.203255210114715,1.7306034674914643,4.019946421293704,5.633902332499583,7.236734733532162,9.036257357833868,11.245538908252287,13.871014004080957,17.860201446389524,25.69943342948936,56.517703795357605,1.13221350493558,2.62997140176979,3.68587052214233,4.73449230332246,5.91179482001325,7.35717410797604,9.0748398911598,11.68468783191776,16.813352188781668,36.97560342798075,3.18,4.81,6.4,7.95,12.38,15.76,20.96,32.95,0.4890440325027265,0.4354325099379763,0.4476412303927695,3.035128959958036,14.297265272872147,10.361635220125786,3.224070450097848,3.2138364779874213,64.15,73.07,8.92,13086.0365,35274317.59,461601007495.332
Argentina,1996,urban,income,2011,1996.0,1.0,5.30216867285934,12.02962133202975,26.30922158300912,2.9941452992933,50.50961009634234,78.83928337292848,88.64941114070429,93.82392725019628,16.13297976070728,22.489200953619783,28.52715306440016,1651404.0,3746723.0,8194221.0,932551.0,15731629.0,24555136.0,27610580.0,29222225.0,5024748.0,7004444.0,8885014.0,1.1287276343316583,1.3956669406634583,2.2911665101253225,0.7775256258433599,4.698636452271018,11.560592361111825,19.80878570527504,28.48751352036286,1.65563596973657,2.03173193567733,2.471312485874192,1863985.3302458376,5229177.426923415,18774324.73176563,725082.2999058511,73917205.47300385,283871917.6676619,546932062.4183528,832468529.7825856,8319153.52766189,14231152.56646346,21957646.035367,59.40671759640307,43.61459189573307,41.6575729113695,77.75256258433599,46.986364522710176,57.80296180555912,66.02928568425013,71.21878380090715,42.28389817208695,41.51132149892901,42.07717453764428,3.1498452477567502,5.24666973988949,10.95978322220631,2.32802495765916,23.732629959925543,45.5714412829201,58.53457332219399,66.82026006052449,14.973600555752492,9.788808750546515,1.548864627889604,3.7143525532336734,5.324306776085388,6.9503614876480135,8.736108365698191,10.934796898831332,13.765403766308454,17.94972257728659,25.588541446851327,55.2235470576893,1.03439691884566,2.4806008009921903,3.55579591979961,4.64174362189584,5.83434046685718,7.30271711076896,9.19311538667974,11.98757941381757,17.0891038208047,36.88060653953652,2.89,4.52,6.12,7.86,12.02,15.74,21.08,31.6,0.4952442938019692,0.4534730126146179,0.4711066306978619,3.1488144469483164,15.35412386066381,10.934256055363322,3.231083844580777,3.3840830449826984,64.31,73.25,8.94,13715.2268,35683438.82,489406456420.224
Argentina,1997,urban,income,2011,1997.0,1.0,4.820756940074309,11.182163681884049,25.13460163292033,2.44534218080707,48.29465459396622,76.86247340138164,87.68931917853368,92.75689555097895,16.65621228072938,22.22956284061027,29.80010381537803,1522378.0,3531288.0,7937420.0,772231.0,15251284.0,24272902.0,27691983.0,29292306.0,5259974.0,7020019.0,9410769.0,1.0300280117535696,1.3480573347861544,2.243751582666151,0.7294998641706392,4.616318304636792,11.397691526202095,19.455895308329527,28.14471081621061,1.743541168652511,2.2489858940022702,2.610978158611124,1568091.984477376,4760378.68964233,17809598.68728596,563342.4096083569,70404781.49841423,276655049.4417339,538772322.128041,824423481.509951,9170981.215041824,15787923.706627924,24571312.314734645,54.212000618608926,42.12679171206732,40.795483321202745,72.94998641706391,46.16318304636792,56.98845763101048,64.85298436109842,70.36177704052653,41.58436634851551,42.91158936091549,41.51546069106008,2.61342824374152,4.71068615134317,10.25378224464281,1.7838777696777002,22.29434930726257,43.8027373894409,56.86914103922559,65.26540059749478,15.689876667853364,10.481951041648808,1.6984734637589387,3.867671637039458,5.521562911665068,7.350104208469312,9.317203248285272,11.466137657875349,14.55133863278409,18.94632803650796,27.1091668947598,57.07077998738652,1.0825282439848,2.46507459485889,3.51918821833576,4.68461566911407,5.93835340170333,7.3079845690362,9.27434863946254,12.07551113217267,17.27812618839966,36.37426934293088,3.06,4.76,6.35,8.32,12.88,16.24,22.16,34.05,0.4911047521919294,0.4444083806379692,0.4738088960947477,3.095311922235168,15.123563140686308,11.127450980392156,3.249045801526717,3.42483660130719,64.5,73.47,8.97,14722.6459,36102643.17,531526431445.964
Argentina,1998,urban,income,2011,1998.0,1.0,5.57585388262287,12.530877286122193,27.850191142829427,2.38815707813072,51.46563253739858,78.27343090414458,88.31414685290937,93.33123633954656,16.543516876152882,23.020370813119868,28.94319402600804,1784806.0,4011078.0,8914723.0,764439.0,16473921.0,25054979.0,28268968.0,29874916.0,5295507.0,7368719.0,9264588.0,0.8896986711891024,1.2987428596986168,2.2380547534063746,0.6308732243346632,4.735063995224848,11.710420454454944,19.90817674729167,28.60357768469234,1.5430193086766726,1.934662442518295,2.402294283742551,1587939.526530337,5209358.912194208,19951638.18545113,482264.0967371656,78005070.18727852,293404338.5675391,562783611.4075323,854529480.6296581,8171069.55023248,14255983.898770967,22256266.79362984,46.82624585205802,40.58571436558177,40.69190460738863,63.08732243346632,47.35063995224847,58.55210227227472,66.3605891576389,71.50894421173085,40.225837471251744,40.34864193175597,41.75117311561522,2.61096278037417,5.08574551407642,11.33277310224944,1.50662529216169,24.36930562655021,45.830738832372994,58.6057880386365,66.74018121631498,15.23561021715455,9.58972768298127,1.6226987226236178,3.569610605465237,5.126752736466878,6.757101927569993,8.58612009024468,10.763863637242087,13.795439567961951,18.219811547180857,25.94116552569058,57.97353781109955,1.0650697277596,2.34293904516278,3.3649802425992803,4.43507140919228,5.63556035358343,7.0649376584355705,9.05473385793827,11.95870154689718,17.02666657649334,38.05133958193823,2.75,4.33,5.9,7.71,12.1,15.56,20.8,32.4,0.507336437789718,0.4733172438138264,0.495062075115203,3.3949977195014456,16.16134518081125,11.78181818181818,3.385579937304075,3.48,64.69,73.68,8.99,15185.9587,36518407.48,554567027781.051
Argentina,1999,urban,income,2011,1999.0,1.0,5.52938497353887,13.063400304451989,28.483677075311643,2.6894525087498,52.31900862863876,79.53468158783605,89.31036440376886,94.17012368417588,16.69822936353277,22.4734556445175,29.404949409012648,1793640.0,4237548.0,9239626.0,872413.0,16971407.0,25799715.0,28970782.0,30547206.0,5416625.0,7290011.0,9538472.0,0.9843629810926864,1.3163399227080674,2.2560777097719544,0.6787068579324133,4.775045619341912,11.748256400906056,20.00041695333873,28.73765421023623,1.5756557870682055,2.014898983825401,2.3966872406527884,1765592.8174070858,5578053.606791725,20845314.265229404,592112.6860493905,81039242.64941867,303101666.89030194,579427719.4642805,877855043.1168534,8534736.52762832,14688635.755975995,22860734.137723885,51.80857795224665,41.13562258462711,41.019594723126446,67.87068579324132,47.75045619341912,58.74128200453027,66.6680565111291,71.84413552559057,41.36085700070649,42.31276877848386,41.94191779263558,2.86469637633107,5.37371156127202,11.6838884971004,1.82534942022087,24.9825646486682,46.7196924640829,59.54148462520875,67.6557111401618,14.522638212458354,9.523834256150034,1.5549225692269464,3.5122116625182085,5.030791630429078,6.567205765332911,8.416724782934335,10.58868923369178,13.341614271535006,17.559495810829368,24.850864826913924,53.80386157117052,1.07068877326507,2.41843913697804,3.4641031173753096,4.522047350666069,5.7955893824539295,7.29116093011819,9.18677039003134,12.09111977723567,17.11181154784633,37.04826959402905,2.66,4.24,5.78,7.4,11.9,15.16,20.44,31.3,0.4979204137208139,0.4569082907522838,0.4854711413349838,3.2285290493813386,15.522526698684915,11.766917293233082,3.2843651626442814,3.5827067669172927,64.88,73.91,9.03,14577.8323,36923910.66,538270577461.662
Argentina,2000,urban,income,2011,2000.0,1.0,6.791716882146839,15.062843989951,31.48535527397788,3.2485096974548098,54.1514931478068,79.98295552807717,89.4543717299452,94.22717226771898,17.789799814554748,24.47724366539762,31.20260014328892,2232258.0,4950760.0,10348407.0,1067700.0,17798169.0,26288290.0,29401295.0,30969989.0,5847038.0,8045025.0,10255472.0,0.9372437891694586,1.357810613394567,2.3433084622673044,0.6147803643927092,4.978236732158426,12.038949309768642,20.292950788398773,29.01715706049121,1.5431330553937188,1.9137996198695453,2.298991832915501,2092169.9463238367,6722194.472369288,24249509.69408621,656400.9950620957,88603498.68096341,316483390.7504979,596639032.5501949,898661034.9746853,9022757.613943178,15396565.78684099,23577246.370693594,49.328620482603085,42.43158166858023,42.60560840486008,61.47803643927092,49.78236732158427,60.194746548843206,67.64316929466257,72.54289265122804,42.59025411860438,42.256479106546486,42.30123299617652,3.35025967859774,6.39140306080333,13.41452764029343,1.99712083722591,26.957895371583152,48.14553748840193,60.50977238873016,68.3551172245391,14.204878487220324,9.058017422814835,1.3473660294356686,3.17825043057028,4.615743526775466,6.146792364990504,7.952871735381199,10.192358246756516,12.936831651111058,17.338801881387724,24.78668601922392,53.55308298657086,0.94852344611596,2.2374358453186702,3.24940725887103,4.327240370637861,5.59869043760997,7.175251978344099,9.10731595680309,12.20623034331965,17.44941784720208,37.70048651577756,2.43,3.88,5.35,7.05,11.38,14.68,20.02,30.85,0.5106395767594252,0.4881116045806118,0.509470493505905,3.5029140051946155,17.310297878334083,12.695473251028806,3.408839779005525,3.7242798353909454,65.12,74.19,9.07,14368.9427,37336151.93,536481027720.664
Argentina,2001,urban,income,2011,2001.0,1.0,10.67957347680381,19.20714302579091,36.91332249631622,5.37864020338775,59.24978875185886,82.07211239947684,90.59897411144271,94.40651671608032,19.92316380652836,25.0666809139068,31.077264434869463,3556080.0,6395587.0,12291383.0,1790977.0,19728971.0,27328339.0,30167610.0,31435444.0,6634007.0,8346693.0,10348095.0,0.9837547254579856,1.5748928241704896,2.560168201940092,0.6301288870844722,5.285396141868558,12.660625739008944,21.066404367550465,30.033505019069928,1.5506912644806663,1.96155986958489,2.3300479375908307,3498310.504106633,10072364.07265807,31468007.91446701,1128546.3438038868,104275427.20643666,345993872.14776194,635523071.0625591,944116565.1506916,10287296.703403592,16372538.032545116,24111557.412743986,51.77656449778871,49.2154007553278,46.54851276254712,63.01288870844722,52.85396141868558,63.30312869504472,70.22134789183488,75.08376254767481,47.9567429098884,48.5306260621988,48.03943998836842,5.52951608685026,9.45287270663322,17.18260213072677,3.389235688324109,31.31586055315,51.95421463473468,63.61982045972778,70.88396444937555,13.080539495845215,8.083802039029441,0.853687461635943,2.524090831193109,3.9466864252866745,5.329459045217322,6.991750592017112,9.046683463281664,11.77115695555383,15.780858064234,22.92247159564904,51.6385505243816,0.65263933640283,1.9296534611549,3.0172199140106297,4.07434192367228,5.345154604852429,6.91613940400178,8.9989842997628,12.06437859023054,17.52410258225964,39.477385883650754,1.79,3.26,4.61,6.12,10.22,13.5,18.66,29.38,0.5334310600620975,0.5426775957704569,0.5392328299303026,4.080833067290425,22.07398344595974,16.41340782122905,3.640644361833953,4.5083798882681565,65.27,74.37,9.1,13651.981,37739672.08,515221286182.39
Argentina,2002,urban,income,2011,2002.0,1.0,16.94100342048484,30.259113322108128,49.85426902412545,6.33030263198158,73.16669287248556,90.05928930204057,95.01317540045346,97.53160912516763,20.30762520046489,25.93698632826069,31.270497553236137,5714019.0,10206075.0,16815311.0,2135143.0,24678341.0,30376033.0,32046926.0,32896366.0,6849544.0,8748267.0,10547204.0,0.7663727734248358,1.4546695806663044,2.746298648529927,0.4110979658970958,5.745683969715103,13.916953291546465,22.9714291261338,32.25902710905552,0.9366357477607944,1.2311730458538912,1.5327908225612072,4379068.588432207,14846466.840498852,46179865.87391041,877752.9441994228,141793948.282863,422741832.44347405,736163689.3194544,1061204762.5834124,6415527.766260464,10770630.528333085,16166657.494880855,40.33540912762294,45.458424395822014,49.93270270054413,41.10979658970958,57.45683969715103,69.58476645773233,76.57143042044598,80.6475677726388,42.2262438470844,44.40386852752163,46.06842392735748,6.8332232239343895,13.75531676445777,24.89358466952135,2.6023742711284,42.03926916469536,62.66754645203578,72.75294857868538,78.65687004515918,9.18845290794586,5.545341370834873,0.8023836819273485,1.7322783011499694,2.664106637486046,3.716099402942597,4.8939897967821455,6.290929526289569,7.98154022632109,10.713229994248149,15.871049387317145,37.21892212499269,0.87325221118941,1.88527744387954,2.89940718440448,4.04431457631898,5.32623918935253,6.8465601220520895,8.686489778294371,11.65944920388471,17.27282007789625,40.50619021272563,1.32,2.18,3.17,4.28,7.07,9.19,12.66,19.88,0.537937583377964,0.5384334584989681,0.5352598360299283,4.174926877981482,20.94558243535637,15.06060606060606,3.588447653429603,4.196969696969697,65.37,74.47,9.1,12094.7728,38132458.1,461203417025.02
